               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.023257,            0.010368,           0.0018402,             0.90714,              0.9221,             0.94037,             0.74679,             0.02099,           0.0056772,           0.0050793,           0.0073765,           0.0073765,           0.0073765
                 161,            0.023264,            0.010996,           0.0022966,             0.88924,             0.88588,             0.91437,              0.6912,            0.023886,           0.0069056,           0.0075026,             0.00736,             0.00736,             0.00736
                 162,            0.023201,            0.010595,           0.0017799,             0.91156,             0.90612,             0.94331,             0.73537,            0.021934,           0.0057621,           0.0051003,           0.0073435,           0.0073435,           0.0073435
                 163,            0.023066,            0.010886,           0.0021677,             0.92633,             0.92723,             0.95198,             0.73138,            0.022075,           0.0054674,            0.005127,            0.007327,            0.007327,            0.007327
                 164,            0.023239,            0.010459,           0.0016519,              0.9188,             0.91761,             0.94998,             0.74473,            0.021772,           0.0058117,           0.0048218,           0.0073105,           0.0073105,           0.0073105
                 165,            0.023475,            0.010611,           0.0020161,             0.90891,             0.92162,             0.96286,             0.76332,            0.021134,           0.0055866,           0.0034285,            0.007294,            0.007294,            0.007294
                 166,            0.022587,            0.010341,            0.001965,             0.91285,             0.79374,             0.88583,             0.67137,            0.023784,           0.0080881,           0.0054064,           0.0072775,           0.0072775,           0.0072775
                 167,            0.023017,            0.010352,           0.0018538,             0.91759,             0.88851,             0.92143,             0.72546,            0.022223,           0.0063715,           0.0053291,            0.007261,            0.007261,            0.007261
                 168,            0.023411,            0.010867,           0.0023754,             0.81474,             0.77415,             0.80653,             0.61974,            0.024524,           0.0078506,            0.012623,           0.0072445,           0.0072445,           0.0072445
                 169,            0.023135,             0.01075,           0.0020374,             0.91207,             0.90756,             0.94196,             0.74487,            0.021002,            0.005744,           0.0049467,            0.007228,            0.007228,            0.007228
                 170,            0.022899,            0.010594,           0.0020033,             0.90141,             0.92244,             0.94697,             0.73326,            0.021024,           0.0056362,           0.0054493,           0.0072115,           0.0072115,           0.0072115
                 171,            0.023308,            0.010652,           0.0018709,             0.91555,             0.92048,             0.94562,             0.74333,            0.021139,           0.0056667,           0.0055971,            0.007195,            0.007195,            0.007195
                 172,            0.023182,            0.010609,           0.0021819,             0.88423,             0.92163,             0.94674,             0.72666,            0.021839,           0.0058718,           0.0060978,           0.0071785,           0.0071785,           0.0071785
                 173,            0.022819,             0.01109,           0.0020865,             0.89913,             0.88835,             0.93699,             0.71829,            0.021843,           0.0063391,            0.006134,            0.007162,            0.007162,            0.007162
                 174,            0.022648,            0.010701,           0.0027438,             0.92576,             0.77396,             0.91204,             0.69066,            0.022561,           0.0067148,           0.0096416,           0.0071455,           0.0071455,           0.0071455
                 175,            0.022913,            0.010653,           0.0020052,             0.93051,             0.80689,             0.92557,             0.69345,            0.023214,           0.0068521,           0.0055418,            0.007129,            0.007129,            0.007129
                 176,            0.022949,            0.010453,           0.0020988,             0.91636,             0.88265,             0.94278,             0.72646,            0.021436,           0.0059156,           0.0057678,           0.0071125,           0.0071125,           0.0071125
                 177,            0.022264,            0.010339,            0.001864,             0.90554,             0.90442,             0.94397,             0.75417,            0.021454,            0.005641,           0.0054817,            0.007096,            0.007096,            0.007096
                 178,            0.023105,            0.010325,           0.0018334,             0.90691,             0.88759,              0.9406,             0.74516,             0.02131,            0.006217,           0.0048342,           0.0070795,           0.0070795,           0.0070795
                 179,            0.023677,            0.010572,           0.0022052,             0.91652,             0.91027,              0.9581,             0.74009,            0.021914,           0.0055733,           0.0052395,            0.007063,            0.007063,            0.007063
                 180,            0.022751,            0.010779,           0.0014309,             0.94426,              0.9143,             0.95129,             0.73973,            0.021587,           0.0055838,           0.0059624,           0.0070465,           0.0070465,           0.0070465
                 181,            0.022814,            0.010571,           0.0019072,             0.93955,             0.89723,              0.9451,             0.75093,            0.021074,           0.0058155,           0.0066328,             0.00703,             0.00703,             0.00703
                 182,            0.021969,            0.010517,           0.0016541,               0.941,              0.9219,              0.9486,             0.75635,             0.02091,           0.0060959,           0.0053205,           0.0070135,           0.0070135,           0.0070135
                 183,            0.022404,            0.010499,           0.0016076,             0.93665,             0.85921,             0.91341,             0.70068,            0.023314,           0.0070591,           0.0047741,            0.006997,            0.006997,            0.006997
                 184,            0.022227,            0.010791,           0.0014707,             0.92752,             0.85751,             0.92166,              0.7341,            0.021769,           0.0065594,           0.0050383,           0.0069805,           0.0069805,           0.0069805
                 185,            0.023219,            0.010242,           0.0015904,             0.91841,             0.90666,             0.95107,               0.742,            0.021337,           0.0058765,            0.006073,            0.006964,            0.006964,            0.006964
                 186,            0.022439,            0.010164,           0.0017393,             0.92271,             0.91855,             0.94717,             0.74397,            0.021416,           0.0058508,           0.0047598,           0.0069475,           0.0069475,           0.0069475
                 187,            0.022388,            0.010635,           0.0016592,             0.91148,             0.91699,             0.95723,             0.75876,            0.021102,           0.0059423,           0.0034571,            0.006931,            0.006931,            0.006931
                 188,            0.022245,            0.010389,           0.0016411,             0.94175,             0.90667,             0.93844,             0.73477,             0.02176,           0.0056076,           0.0033703,           0.0069145,           0.0069145,           0.0069145
                 189,            0.021769,            0.010103,           0.0017548,             0.91833,             0.90896,             0.94501,             0.74332,            0.020681,           0.0054264,           0.0039978,            0.006898,            0.006898,            0.006898
                 190,            0.022174,            0.010215,           0.0017697,             0.90488,             0.90315,             0.94953,             0.76257,            0.020409,           0.0056753,           0.0061626,           0.0068815,           0.0068815,           0.0068815
                 191,            0.022415,            0.010628,           0.0016629,             0.91211,             0.91488,              0.9462,             0.75537,            0.020495,           0.0053892,           0.0065031,            0.006865,            0.006865,            0.006865
                 192,            0.022741,            0.010619,           0.0017793,             0.91176,             0.91125,             0.94285,             0.71909,             0.02204,           0.0059795,            0.003624,           0.0068485,           0.0068485,           0.0068485
                 193,            0.022257,             0.01014,           0.0023955,             0.87738,              0.9078,             0.94147,             0.73468,            0.022288,           0.0060911,           0.0045662,            0.006832,            0.006832,            0.006832
                 194,            0.022381,            0.010642,            0.002299,             0.93086,              0.8954,             0.94883,              0.7316,            0.022219,           0.0061493,           0.0034437,           0.0068155,           0.0068155,           0.0068155
                 195,            0.023191,            0.010345,           0.0022551,             0.92073,               0.902,             0.93976,             0.72624,            0.021325,            0.005867,           0.0052252,            0.006799,            0.006799,            0.006799
                 196,            0.022047,            0.010299,           0.0016868,             0.93079,             0.91833,             0.95016,             0.75226,            0.020835,           0.0056257,           0.0036001,           0.0067825,           0.0067825,           0.0067825
                 197,            0.021905,            0.010366,           0.0020091,             0.93755,             0.91338,             0.95323,             0.74757,            0.020873,           0.0054731,           0.0032597,            0.006766,            0.006766,            0.006766
                 198,            0.022568,            0.010388,           0.0013465,             0.91191,             0.93467,             0.96037,             0.75485,            0.020728,           0.0055504,           0.0037279,           0.0067495,           0.0067495,           0.0067495
                 199,            0.022412,            0.010096,           0.0017321,             0.96371,             0.91596,             0.95201,              0.7392,            0.021292,           0.0057917,           0.0049648,            0.006733,            0.006733,            0.006733
                 200,            0.022385,            0.010596,           0.0015658,             0.94718,             0.88538,             0.94914,             0.73352,             0.02202,           0.0058031,           0.0046215,           0.0067165,           0.0067165,           0.0067165
                 201,            0.021618,            0.010333,           0.0020216,             0.90992,             0.93158,              0.9522,             0.75493,            0.020662,            0.005641,           0.0047646,              0.0067,              0.0067,              0.0067
                 202,            0.021463,            0.010524,           0.0019551,             0.89697,             0.92429,             0.94415,             0.73677,            0.020927,           0.0057707,           0.0036621,           0.0066835,           0.0066835,           0.0066835
                 203,            0.021835,            0.010956,           0.0016899,             0.93536,             0.84074,             0.91695,             0.71206,            0.022109,            0.007081,           0.0051327,            0.006667,            0.006667,            0.006667
                 204,            0.021877,           0.0097221,           0.0016943,             0.89591,             0.91834,             0.94379,             0.74205,            0.020119,           0.0054836,           0.0049477,           0.0066505,           0.0066505,           0.0066505
                 205,            0.021864,            0.010486,           0.0016267,             0.89264,             0.92679,             0.94336,             0.73617,            0.021492,            0.005765,           0.0046825,            0.006634,            0.006634,            0.006634
                 206,            0.022223,            0.010591,            0.002048,             0.92884,             0.89828,             0.94228,             0.74885,            0.020936,           0.0058155,           0.0045738,           0.0066175,           0.0066175,           0.0066175
                 207,            0.022114,            0.010442,            0.001774,             0.88337,             0.91916,             0.94161,             0.72493,            0.021972,           0.0062828,           0.0045404,            0.006601,            0.006601,            0.006601
                 208,            0.022307,            0.010278,           0.0021625,             0.91649,             0.93514,             0.95081,              0.7673,            0.020231,           0.0054359,           0.0032377,           0.0065845,           0.0065845,           0.0065845
                 209,            0.021633,            0.010754,           0.0016597,             0.92742,             0.92802,             0.94235,             0.75046,            0.019852,           0.0055761,           0.0043535,            0.006568,            0.006568,            0.006568
                 210,            0.020969,            0.010244,           0.0015362,             0.92868,             0.92931,             0.95052,             0.76196,            0.019737,            0.005415,           0.0042982,           0.0065515,           0.0065515,           0.0065515
                 211,            0.021585,            0.010451,           0.0015914,             0.91015,             0.89485,             0.94212,             0.74288,            0.020978,           0.0060911,           0.0069141,            0.006535,            0.006535,            0.006535
                 212,            0.021976,            0.010148,           0.0014334,             0.92772,             0.89207,             0.94919,             0.72094,            0.021795,            0.005661,           0.0044575,           0.0065185,           0.0065185,           0.0065185
                 213,             0.02203,            0.011013,           0.0020156,             0.88393,             0.93663,             0.94627,             0.74394,            0.020831,           0.0055246,           0.0038147,            0.006502,            0.006502,            0.006502
                 214,            0.021579,           0.0099457,           0.0018947,             0.93694,             0.88563,             0.94536,             0.75895,            0.020805,           0.0058689,           0.0032663,           0.0064855,           0.0064855,           0.0064855
                 215,            0.021748,            0.010423,           0.0015238,             0.91945,             0.90107,             0.94402,             0.73707,            0.020875,           0.0057459,           0.0058908,            0.006469,            0.006469,            0.006469
                 216,            0.021632,            0.010005,           0.0015906,             0.93206,             0.87132,             0.92877,             0.71792,            0.022138,           0.0067053,           0.0044622,           0.0064525,           0.0064525,           0.0064525
                 217,            0.021169,           0.0099334,           0.0017476,             0.89413,             0.91241,             0.94535,             0.75256,            0.020641,           0.0057673,           0.0062819,            0.006436,            0.006436,            0.006436
                 218,            0.021911,            0.010346,            0.001795,             0.93717,             0.88753,             0.94432,             0.75689,            0.020324,           0.0056543,           0.0056887,           0.0064195,           0.0064195,           0.0064195
                 219,            0.020949,            0.010136,           0.0018918,             0.91124,             0.90255,             0.94597,             0.74586,            0.020512,           0.0059948,           0.0050411,            0.006403,            0.006403,            0.006403
                 220,            0.021394,             0.01043,           0.0017991,             0.93438,             0.89403,             0.94483,             0.75094,            0.020223,           0.0057287,            0.005475,           0.0063865,           0.0063865,           0.0063865
                 221,              0.0214,            0.010417,           0.0012075,             0.91047,             0.92974,             0.95864,             0.75561,             0.02008,             0.00562,            0.003397,             0.00637,             0.00637,             0.00637
                 222,            0.021183,            0.010412,           0.0015073,              0.9295,              0.9235,             0.96322,             0.77142,            0.020222,           0.0055575,           0.0036049,           0.0063535,           0.0063535,           0.0063535
                 223,            0.021631,            0.010009,           0.0017768,             0.92353,             0.90576,             0.95305,             0.77255,            0.020327,           0.0055184,           0.0052853,            0.006337,            0.006337,            0.006337
                 224,            0.021233,           0.0099746,           0.0016445,             0.93782,             0.90301,             0.96048,             0.76241,            0.020442,            0.005497,           0.0041742,           0.0063205,           0.0063205,           0.0063205
                 225,            0.021261,           0.0098524,           0.0012636,             0.89113,              0.8878,             0.92766,             0.71391,            0.021202,           0.0063868,           0.0049915,            0.006304,            0.006304,            0.006304
                 226,            0.021826,            0.010008,           0.0014082,             0.94171,             0.90805,             0.96243,             0.75909,            0.020119,           0.0055428,           0.0035734,           0.0062875,           0.0062875,           0.0062875
                 227,            0.021708,            0.010299,           0.0013376,             0.89819,             0.93243,             0.95284,             0.75834,            0.020479,           0.0059195,           0.0036659,            0.006271,            0.006271,            0.006271
                 228,             0.02139,            0.010077,           0.0016471,             0.92212,             0.86316,             0.93949,             0.72432,            0.021625,           0.0060921,           0.0031633,           0.0062545,           0.0062545,           0.0062545
                 229,            0.021576,            0.010544,           0.0019689,             0.91949,             0.91296,             0.94716,             0.75988,            0.020284,           0.0053997,           0.0066223,            0.006238,            0.006238,            0.006238
                 230,            0.021565,           0.0098842,           0.0013738,             0.91841,             0.92804,             0.94697,             0.74839,            0.021089,           0.0054808,           0.0044289,           0.0062215,           0.0062215,           0.0062215
                 231,            0.020938,            0.010154,           0.0014227,             0.94454,             0.91584,             0.95823,             0.76116,            0.020013,           0.0053864,           0.0036249,            0.006205,            0.006205,            0.006205
                 232,             0.02111,            0.010092,           0.0012826,             0.91659,              0.9269,             0.94974,             0.75937,            0.020018,           0.0056372,            0.005477,           0.0061885,           0.0061885,           0.0061885
                 233,            0.021081,           0.0098561,           0.0016045,             0.93723,             0.91962,             0.94927,             0.75185,            0.019954,           0.0055552,           0.0038939,            0.006172,            0.006172,            0.006172
                 234,            0.021217,            0.010322,           0.0013002,             0.93344,             0.90973,             0.95269,             0.75195,            0.020728,            0.005703,           0.0044069,           0.0061555,           0.0061555,           0.0061555
                 235,            0.020848,            0.010042,           0.0011683,             0.94242,             0.91664,             0.95773,             0.77228,            0.020072,           0.0055399,           0.0035295,            0.006139,            0.006139,            0.006139
                 236,            0.020877,            0.010222,           0.0011664,             0.92966,             0.90794,             0.95913,             0.76903,            0.020192,           0.0055017,           0.0051012,           0.0061225,           0.0061225,           0.0061225
                 237,            0.021447,            0.010274,           0.0014853,             0.91749,             0.92274,             0.94891,             0.75279,            0.020381,           0.0059566,           0.0033164,            0.006106,            0.006106,            0.006106
                 238,            0.021872,            0.010066,           0.0017964,             0.92233,             0.91506,             0.94622,             0.72253,            0.021433,           0.0060854,           0.0040321,           0.0060895,           0.0060895,           0.0060895
                 239,            0.021474,            0.009978,           0.0013431,             0.94047,             0.90992,             0.94169,             0.73084,            0.021361,            0.005929,           0.0038805,            0.006073,            0.006073,            0.006073
                 240,            0.021259,           0.0098401,           0.0013774,              0.9264,             0.89366,             0.93809,             0.75665,            0.020788,           0.0057764,           0.0063562,           0.0060565,           0.0060565,           0.0060565
                 241,             0.02123,            0.010094,           0.0015072,             0.87039,             0.91026,             0.93813,             0.76629,            0.019809,           0.0054092,           0.0061302,             0.00604,             0.00604,             0.00604
                 242,            0.021543,           0.0097989,            0.001463,             0.92852,             0.88412,             0.93307,              0.7526,            0.020072,           0.0058012,           0.0055714,           0.0060235,           0.0060235,           0.0060235
                 243,            0.021312,            0.010255,           0.0016259,             0.93822,             0.89792,             0.94696,             0.76273,             0.01953,           0.0052986,           0.0071239,            0.006007,            0.006007,            0.006007
                 244,            0.020856,            0.010129,           0.0019277,             0.92118,             0.91757,             0.94371,             0.75829,            0.019834,           0.0054035,           0.0063419,           0.0059905,           0.0059905,           0.0059905
                 245,            0.020295,           0.0095977,           0.0015555,             0.94526,             0.91009,             0.93501,             0.74873,            0.020586,           0.0055313,           0.0048428,            0.005974,            0.005974,            0.005974
                 246,            0.021234,           0.0097492,           0.0018352,             0.91957,             0.93162,             0.94596,             0.74687,            0.021052,           0.0055075,           0.0041313,           0.0059575,           0.0059575,           0.0059575
                 247,            0.021179,             0.01051,           0.0014179,               0.901,             0.91098,             0.94137,             0.75667,            0.019574,           0.0054102,           0.0053234,            0.005941,            0.005941,            0.005941
                 248,            0.020869,            0.010367,           0.0014182,             0.91554,             0.92092,             0.94729,             0.76562,            0.020539,           0.0054359,           0.0040359,           0.0059245,           0.0059245,           0.0059245
                 249,            0.020994,            0.010113,           0.0011019,             0.93012,             0.89989,             0.94804,             0.77112,             0.02024,           0.0054693,           0.0048637,            0.005908,            0.005908,            0.005908
                 250,            0.020813,           0.0099525,            0.001305,             0.93035,             0.91813,             0.94603,             0.76277,            0.020843,           0.0053654,           0.0045233,           0.0058915,           0.0058915,           0.0058915
                 251,            0.020463,           0.0097113,           0.0011901,             0.91623,               0.905,             0.95245,             0.76529,            0.020146,           0.0053806,           0.0056381,            0.005875,            0.005875,            0.005875
                 252,            0.020618,           0.0097727,          0.00095871,              0.9224,             0.91183,             0.94963,             0.77041,            0.020248,           0.0057287,           0.0051346,           0.0058585,           0.0058585,           0.0058585
                 253,            0.020984,           0.0098754,           0.0011032,             0.90985,             0.91718,             0.94308,             0.74565,            0.020747,            0.005846,           0.0055447,            0.005842,            0.005842,            0.005842
                 254,             0.02002,           0.0095416,           0.0011704,             0.95655,              0.9082,             0.94788,             0.75592,             0.02015,            0.005312,           0.0052929,           0.0058255,           0.0058255,           0.0058255
                 255,            0.020826,             0.00964,           0.0015811,             0.93693,             0.91131,             0.94093,             0.75519,            0.020557,           0.0055161,           0.0056362,            0.005809,            0.005809,            0.005809
                 256,             0.02114,           0.0098692,           0.0010873,             0.92789,             0.89703,             0.94494,             0.76317,            0.019925,           0.0054808,            0.006094,           0.0057925,           0.0057925,           0.0057925
                 257,            0.020629,           0.0097488,           0.0015253,             0.95049,              0.9059,             0.94183,             0.76308,            0.019988,           0.0054836,           0.0049601,            0.005776,            0.005776,            0.005776
                 258,            0.020643,            0.010004,           0.0014403,             0.91956,             0.92416,             0.94228,             0.74957,             0.02075,           0.0055132,           0.0054426,           0.0057595,           0.0057595,           0.0057595
                 259,            0.020192,           0.0099814,            0.001341,             0.93367,             0.89797,               0.952,              0.7669,            0.019514,           0.0053806,           0.0038834,            0.005743,            0.005743,            0.005743
                 260,            0.020493,           0.0096123,           0.0016259,             0.93687,             0.90093,             0.94679,              0.7595,            0.019843,           0.0053883,            0.005682,           0.0057265,           0.0057265,           0.0057265
                 261,            0.020789,            0.010298,           0.0015022,             0.94942,             0.92297,             0.94895,             0.74826,            0.019897,           0.0053749,           0.0049887,             0.00571,             0.00571,             0.00571
                 262,            0.020296,           0.0098669,           0.0013804,             0.91887,             0.92001,             0.93849,             0.75172,            0.020414,           0.0056028,           0.0049562,           0.0056935,           0.0056935,           0.0056935
                 263,            0.020714,            0.010229,            0.001352,             0.92718,             0.91576,              0.9481,             0.76989,            0.020095,           0.0053549,           0.0040283,            0.005677,            0.005677,            0.005677
                 264,            0.020858,           0.0095967,             0.00117,             0.91424,             0.90632,              0.9422,             0.76281,            0.020303,           0.0056229,           0.0054216,           0.0056605,           0.0056605,           0.0056605
                 265,            0.020915,            0.010043,           0.0014418,             0.94017,             0.92554,             0.95847,             0.76129,            0.020352,           0.0052452,           0.0040483,            0.005644,            0.005644,            0.005644
                 266,            0.020893,           0.0095607,           0.0013079,             0.91794,             0.93226,             0.95129,             0.74899,            0.020869,           0.0053062,           0.0046082,           0.0056275,           0.0056275,           0.0056275
                 267,            0.020529,           0.0098585,           0.0011868,             0.94096,              0.8881,             0.95309,             0.75824,            0.020342,           0.0054684,           0.0055656,            0.005611,            0.005611,            0.005611
                 268,            0.020617,           0.0099269,           0.0012898,             0.94713,             0.91221,             0.95175,             0.76382,            0.020365,           0.0054131,           0.0050821,           0.0055945,           0.0055945,           0.0055945
                 269,            0.020557,           0.0095604,           0.0012524,             0.94751,              0.9063,              0.9496,             0.76127,            0.020704,           0.0053911,            0.006074,            0.005578,            0.005578,            0.005578
                 270,            0.020371,           0.0094389,           0.0013322,             0.94652,             0.90742,             0.95333,             0.76625,            0.020911,            0.005332,           0.0053806,           0.0055615,           0.0055615,           0.0055615
                 271,            0.019898,           0.0091469,            0.001436,              0.9281,             0.93801,             0.95725,             0.78531,            0.020321,           0.0053186,           0.0050106,            0.005545,            0.005545,            0.005545
                 272,            0.020393,           0.0094886,           0.0014895,             0.93087,              0.9214,             0.95177,             0.77692,            0.020032,           0.0053349,           0.0051003,           0.0055285,           0.0055285,           0.0055285
                 273,            0.020548,           0.0096103,           0.0018043,             0.92853,             0.88675,             0.93848,             0.74294,             0.02066,            0.005826,           0.0057783,            0.005512,            0.005512,            0.005512
                 274,             0.02084,           0.0099777,           0.0014945,             0.93674,              0.9037,             0.94721,             0.75829,            0.020627,           0.0055847,           0.0053854,           0.0054955,           0.0054955,           0.0054955
                 275,            0.020423,           0.0098758,           0.0011154,             0.94155,             0.91206,             0.94928,             0.74886,            0.020376,           0.0054665,            0.004715,            0.005479,            0.005479,            0.005479
                 276,             0.02017,           0.0093532,           0.0011389,             0.93621,             0.92213,              0.9477,             0.77035,            0.020487,             0.00529,           0.0050859,           0.0054625,           0.0054625,           0.0054625
                 277,            0.020353,           0.0094187,           0.0012388,              0.9215,             0.91768,             0.94892,             0.76692,            0.020223,           0.0057859,           0.0051365,            0.005446,            0.005446,            0.005446
                 278,             0.02043,            0.010085,           0.0013401,              0.9364,             0.93313,             0.95342,             0.77789,             0.01907,           0.0052443,           0.0034466,           0.0054295,           0.0054295,           0.0054295
                 279,            0.019883,            0.010164,            0.001536,             0.94005,             0.91315,             0.95585,             0.78053,            0.019676,           0.0052814,           0.0034704,            0.005413,            0.005413,            0.005413
                 280,            0.020364,           0.0095502,           0.0013711,             0.93214,             0.91769,             0.94872,             0.77415,            0.019901,            0.005373,           0.0032477,           0.0053965,           0.0053965,           0.0053965
                 281,            0.020543,           0.0092311,           0.0012992,             0.93982,             0.93279,             0.95028,             0.77852,            0.020018,           0.0054703,           0.0039482,             0.00538,             0.00538,             0.00538
                 282,            0.020456,           0.0096824,           0.0013388,             0.94522,             0.91908,             0.94755,             0.78252,            0.020077,           0.0055676,           0.0035429,           0.0053635,           0.0053635,           0.0053635
                 283,            0.020278,           0.0094282,           0.0012515,             0.95187,             0.93565,             0.95674,              0.7775,            0.019947,           0.0051889,           0.0030322,            0.005347,            0.005347,            0.005347
                 284,             0.01973,           0.0096324,           0.0009905,             0.94794,             0.93512,              0.9521,             0.78429,            0.019996,           0.0053673,           0.0034103,           0.0053305,           0.0053305,           0.0053305
                 285,            0.020155,           0.0094494,           0.0016195,             0.94819,             0.91872,             0.94964,             0.78628,            0.020021,           0.0053291,           0.0050764,            0.005314,            0.005314,            0.005314
                 286,            0.019206,           0.0093232,           0.0013678,             0.93238,             0.93595,             0.95064,             0.78196,            0.019685,           0.0052452,           0.0032387,           0.0052975,           0.0052975,           0.0052975
                 287,            0.020094,           0.0097064,           0.0018678,             0.95885,             0.89687,             0.95121,             0.78751,            0.019626,           0.0052414,           0.0037003,            0.005281,            0.005281,            0.005281
                 288,            0.019344,           0.0094326,           0.0011613,             0.94262,             0.92574,             0.95132,             0.77176,            0.019511,           0.0053463,           0.0032282,           0.0052645,           0.0052645,           0.0052645
                 289,            0.019615,            0.009256,           0.0014002,             0.92637,             0.92322,             0.94134,             0.77788,            0.019715,           0.0053835,           0.0035343,            0.005248,            0.005248,            0.005248
                 290,            0.020027,            0.009531,           0.0013248,             0.93875,             0.91113,             0.95219,             0.79344,            0.019357,           0.0054083,           0.0038795,           0.0052315,           0.0052315,           0.0052315
                 291,            0.020028,           0.0095855,           0.0011853,             0.92434,              0.9179,             0.94843,             0.78245,            0.019476,           0.0054102,           0.0034485,            0.005215,            0.005215,            0.005215
                 292,            0.019546,           0.0093516,           0.0011545,             0.93044,             0.91567,              0.9457,             0.77986,             0.01969,           0.0054541,           0.0035124,           0.0051985,           0.0051985,           0.0051985
                 293,            0.019777,           0.0092494,          0.00083786,             0.94022,             0.92239,             0.94344,             0.78281,            0.019424,           0.0055189,           0.0037832,            0.005182,            0.005182,            0.005182
                 294,            0.020428,           0.0091782,           0.0011872,             0.93676,             0.88663,             0.93519,             0.76302,            0.019712,           0.0057278,           0.0051851,           0.0051655,           0.0051655,           0.0051655
                 295,            0.020071,           0.0093906,           0.0014585,             0.91713,             0.90817,             0.93848,             0.77323,            0.019882,           0.0057621,           0.0053329,            0.005149,            0.005149,            0.005149
                 296,            0.019496,           0.0095702,            0.001448,              0.9515,             0.92777,             0.94817,             0.77829,            0.019727,           0.0053539,           0.0033102,           0.0051325,           0.0051325,           0.0051325
                 297,            0.019803,           0.0091403,           0.0010035,             0.96126,             0.93254,             0.94964,              0.7745,            0.019863,           0.0053883,           0.0033016,            0.005116,            0.005116,            0.005116
                 298,            0.019753,           0.0097572,           0.0015153,              0.9471,             0.92309,             0.95128,             0.76395,            0.019786,           0.0054846,            0.003376,           0.0050995,           0.0050995,           0.0050995
                 299,            0.019842,           0.0095872,           0.0020114,             0.94894,             0.92773,             0.95792,             0.78538,            0.019698,           0.0053496,           0.0034332,            0.005083,            0.005083,            0.005083
                 300,            0.019328,           0.0096263,           0.0012963,             0.94194,             0.92205,             0.95684,             0.78253,            0.019619,           0.0053148,           0.0036488,           0.0050665,           0.0050665,           0.0050665
                 301,            0.019548,           0.0090512,           0.0014146,             0.94115,             0.93132,              0.9591,              0.7825,            0.019636,           0.0053596,           0.0032787,             0.00505,             0.00505,             0.00505
                 302,            0.019729,           0.0097742,           0.0013338,             0.95777,             0.92842,             0.96297,             0.78198,             0.01967,           0.0054078,           0.0033922,           0.0050335,           0.0050335,           0.0050335
                 303,            0.019456,           0.0094734,           0.0010392,             0.94346,             0.92465,             0.96433,             0.78846,            0.019869,           0.0052986,           0.0034628,            0.005017,            0.005017,            0.005017
                 304,            0.019922,           0.0093415,            0.001317,             0.93614,             0.90194,             0.94792,             0.77107,            0.020452,             0.00562,           0.0057039,           0.0050005,           0.0050005,           0.0050005
                 305,            0.019962,           0.0096015,           0.0011687,             0.92789,             0.90334,             0.94765,             0.77197,            0.020068,           0.0053601,           0.0065928,            0.004984,            0.004984,            0.004984
                 306,            0.019373,           0.0094426,          0.00097546,             0.90392,             0.93554,             0.95692,             0.76682,             0.01984,           0.0053263,           0.0053902,           0.0049675,           0.0049675,           0.0049675
                 307,            0.019504,           0.0095443,           0.0010248,             0.89915,             0.93279,             0.95615,             0.78323,            0.019669,           0.0054913,           0.0045443,            0.004951,            0.004951,            0.004951
                 308,            0.019663,           0.0097951,          0.00099756,             0.91681,                0.91,             0.95137,             0.78162,            0.019723,           0.0054722,           0.0052881,           0.0049345,           0.0049345,           0.0049345
                 309,            0.019531,           0.0099557,             0.00126,              0.8836,             0.90481,             0.94114,             0.76543,            0.019977,           0.0057631,           0.0068464,            0.004918,            0.004918,            0.004918
                 310,            0.019721,           0.0093852,           0.0014687,             0.92864,             0.91423,             0.94926,             0.76476,            0.019802,           0.0054359,           0.0062551,           0.0049015,           0.0049015,           0.0049015
                 311,            0.019013,           0.0091024,           0.0013117,             0.93795,             0.91279,             0.95064,             0.76913,            0.019512,           0.0055885,           0.0051699,            0.004885,            0.004885,            0.004885
                 312,            0.019275,           0.0094562,          0.00092628,             0.92807,             0.92305,             0.94801,             0.76817,            0.019852,           0.0055285,           0.0038214,           0.0048685,           0.0048685,           0.0048685
                 313,            0.019974,            0.010122,           0.0010838,             0.94866,              0.8881,             0.94875,             0.76709,            0.019799,           0.0054922,           0.0047302,            0.004852,            0.004852,            0.004852
                 314,            0.019844,           0.0099405,           0.0012612,             0.95065,             0.90783,             0.95351,             0.78539,            0.019379,           0.0053253,            0.003684,           0.0048355,           0.0048355,           0.0048355
                 315,            0.019139,           0.0095719,           0.0012564,             0.92142,              0.9157,             0.94824,             0.78072,            0.019448,           0.0053625,           0.0058165,            0.004819,            0.004819,            0.004819
                 316,            0.019341,           0.0087761,            0.001184,             0.93421,             0.90085,             0.95231,             0.78098,            0.019357,           0.0055246,           0.0051432,           0.0048025,           0.0048025,           0.0048025
                 317,            0.019615,           0.0092078,           0.0011292,             0.95179,             0.91259,             0.94892,             0.78092,            0.019759,           0.0056095,           0.0035639,            0.004786,            0.004786,            0.004786
                 318,            0.019428,           0.0091677,           0.0011929,             0.91477,             0.91304,             0.94438,             0.77539,            0.020042,           0.0055866,           0.0051508,           0.0047695,           0.0047695,           0.0047695
                 319,             0.01943,           0.0089405,           0.0013066,              0.9402,              0.9045,             0.94608,              0.7744,            0.019676,           0.0054474,           0.0048819,            0.004753,            0.004753,            0.004753
